source,attribute,url,target,status
club/kingsburg.html,src,../assets/logos/canonical/kingsburg.webp,assets/logos/canonical/kingsburg.webp,ok
club/kingsburg.html,src,../js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
club/la-jolla-united.html,href,../css/styles.css?v=7.23.6,css/styles.css,ok
club/la-jolla-united.html,href,../index.html,index.html,ok
club/la-jolla-united.html,href,../index.html,index.html,ok
club/la-jolla-united.html,href,../rankings.html,rankings.html,ok
club/la-jolla-united.html,href,../clubs.html,clubs.html,ok
club/la-jolla-united.html,href,../tournaments.html,tournaments.html,ok
club/la-jolla-united.html,href,../methodology.html,methodology.html,ok
club/la-jolla-united.html,href,../club.html?club=la-jolla-united,club.html,ok
club/la-jolla-united.html,href,https://lajollaunited.com/,,external_or_protocol
club/la-jolla-united.html,href,../team.html?team=la-jolla-united-a,team.html,ok
club/la-jolla-united.html,href,../team.html?team=la-jolla-united-b,team.html,ok
club/la-jolla-united.html,src,../assets/logos/canonical/la-jolla-united.webp,assets/logos/canonical/la-jolla-united.webp,ok
club/la-jolla-united.html,src,../js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
club/la-premier.html,href,../css/styles.css?v=7.23.6,css/styles.css,ok
club/la-premier.html,href,../index.html,index.html,ok
club/la-premier.html,href,../index.html,index.html,ok
club/la-premier.html,href,../rankings.html,rankings.html,ok
club/la-premier.html,href,../clubs.html,clubs.html,ok
club/la-premier.html,href,../tournaments.html,tournaments.html,ok
club/la-premier.html,href,../methodology.html,methodology.html,ok
club/la-premier.html,href,../club.html?club=la-premier,club.html,ok
club/la-premier.html,href,../team.html?team=la-premier-a,team.html,ok
club/la-premier.html,src,../assets/logos/canonical/la-premier.webp,assets/logos/canonical/la-premier.webp,ok
club/la-premier.html,src,../js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
club/lamorinda.html,href,../css/styles.css?v=7.23.6,css/styles.css,ok
club/lamorinda.html,href,../index.html,index.html,ok
club/lamorinda.html,href,../index.html,index.html,ok
club/lamorinda.html,href,../rankings.html,rankings.html,ok
club/lamorinda.html,href,../clubs.html,clubs.html,ok
club/lamorinda.html,href,../tournaments.html,tournaments.html,ok
club/lamorinda.html,href,../methodology.html,methodology.html,ok
club/lamorinda.html,href,../club.html?club=lamorinda,club.html,ok
club/lamorinda.html,href,https://www.lamorindawaterpolo.org/,,external_or_protocol
club/lamorinda.html,href,../team.html?team=lamorinda-a,team.html,ok
club/lamorinda.html,href,../team.html?team=lamorinda-b,team.html,ok
club/lamorinda.html,href,../team.html?team=lamorinda-c,team.html,ok
club/lamorinda.html,src,../assets/logos/canonical/lamorinda.webp,assets/logos/canonical/lamorinda.webp,ok
club/lamorinda.html,src,../js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
club/lawpc.html,href,../css/styles.css?v=7.23.6,css/styles.css,ok
club/lawpc.html,href,../index.html,index.html,ok
club/lawpc.html,href,../index.html,index.html,ok
club/lawpc.html,href,../rankings.html,rankings.html,ok
club/lawpc.html,href,../clubs.html,clubs.html,ok
club/lawpc.html,href,../tournaments.html,tournaments.html,ok
club/lawpc.html,href,../methodology.html,methodology.html,ok
club/lawpc.html,href,../club.html?club=lawpc,club.html,ok
club/lawpc.html,href,https://www.losangeleswaterpolo.com/,,external_or_protocol
club/lawpc.html,href,../team.html?team=lawpc-a,team.html,ok
club/lawpc.html,src,../assets/logos/canonical/lawpc.webp,assets/logos/canonical/lawpc.webp,ok
club/lawpc.html,src,../js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
club/los-alamitos.html,href,../css/styles.css?v=7.23.6,css/styles.css,ok
club/los-alamitos.html,href,../index.html,index.html,ok
club/los-alamitos.html,href,../index.html,index.html,ok
club/los-alamitos.html,href,../rankings.html,rankings.html,ok
club/los-alamitos.html,href,../clubs.html,clubs.html,ok
club/los-alamitos.html,href,../tournaments.html,tournaments.html,ok
club/los-alamitos.html,href,../methodology.html,methodology.html,ok
club/los-alamitos.html,href,../club.html?club=los-alamitos,club.html,ok
club/los-alamitos.html,href,../team.html?team=los-alamitos-a,team.html,ok
club/los-alamitos.html,src,../assets/logos/canonical/los-alamitos.webp,assets/logos/canonical/los-alamitos.webp,ok
club/los-alamitos.html,src,../js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
club/loyola-wpc.html,href,../css/styles.css?v=7.23.6,css/styles.css,ok
club/loyola-wpc.html,href,../index.html,index.html,ok
club/loyola-wpc.html,href,../index.html,index.html,ok
club/loyola-wpc.html,href,../rankings.html,rankings.html,ok
club/loyola-wpc.html,href,../clubs.html,clubs.html,ok
club/loyola-wpc.html,href,../tournaments.html,tournaments.html,ok
club/loyola-wpc.html,href,../methodology.html,methodology.html,ok
club/loyola-wpc.html,href,../club.html?club=loyola-wpc,club.html,ok
club/loyola-wpc.html,href,../team.html?team=loyola-wpc-a,team.html,ok
club/loyola-wpc.html,src,../assets/logos/canonical/loyola-wpc.webp,assets/logos/canonical/loyola-wpc.webp,ok
club/loyola-wpc.html,src,../js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
club/midpen.html,href,../css/styles.css?v=7.23.6,css/styles.css,ok
club/midpen.html,href,../index.html,index.html,ok
club/midpen.html,href,../index.html,index.html,ok
club/midpen.html,href,../rankings.html,rankings.html,ok
club/midpen.html,href,../clubs.html,clubs.html,ok
club/midpen.html,href,../tournaments.html,tournaments.html,ok
club/midpen.html,href,../methodology.html,methodology.html,ok
club/midpen.html,href,../club.html?club=midpen,club.html,ok
club/midpen.html,href,../team.html?team=midpen-a,team.html,ok
club/midpen.html,src,../assets/logos/canonical/midpen.webp,assets/logos/canonical/midpen.webp,ok
club/midpen.html,src,../js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
club/mission.html,href,../css/styles.css?v=7.23.6,css/styles.css,ok
club/mission.html,href,../index.html,index.html,ok
club/mission.html,href,../index.html,index.html,ok
club/mission.html,href,../rankings.html,rankings.html,ok
club/mission.html,href,../clubs.html,clubs.html,ok
club/mission.html,href,../tournaments.html,tournaments.html,ok
club/mission.html,href,../methodology.html,methodology.html,ok
club/mission.html,href,../club.html?club=mission,club.html,ok
club/mission.html,href,https://missionwpc.com/home,,external_or_protocol
club/mission.html,href,../team.html?team=mission-a,team.html,ok
club/mission.html,href,../team.html?team=mission-b,team.html,ok
club/mission.html,src,../assets/logos/canonical/mission.webp,assets/logos/canonical/mission.webp,ok
club/mission.html,src,../js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
club/nado.html,href,../css/styles.css?v=7.23.6,css/styles.css,ok
club/nado.html,href,../index.html,index.html,ok
club/nado.html,href,../index.html,index.html,ok
club/nado.html,href,../rankings.html,rankings.html,ok
club/nado.html,href,../clubs.html,clubs.html,ok
club/nado.html,href,../tournaments.html,tournaments.html,ok
club/nado.html,href,../methodology.html,methodology.html,ok
club/nado.html,href,../club.html?club=nado,club.html,ok
club/nado.html,href,../team.html?team=nado-a,team.html,ok
club/nado.html,src,../assets/logos/canonical/nado.webp,assets/logos/canonical/nado.webp,ok
club/nado.html,src,../js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
club/newport-beach.html,href,../css/styles.css?v=7.23.6,css/styles.css,ok
club/newport-beach.html,href,../index.html,index.html,ok
club/newport-beach.html,href,../index.html,index.html,ok
club/newport-beach.html,href,../rankings.html,rankings.html,ok
club/newport-beach.html,href,../clubs.html,clubs.html,ok
club/newport-beach.html,href,../tournaments.html,tournaments.html,ok
club/newport-beach.html,href,../methodology.html,methodology.html,ok
club/newport-beach.html,href,../club.html?club=newport-beach,club.html,ok
club/newport-beach.html,href,https://www.newportbeachwaterpolo.com/,,external_or_protocol
club/newport-beach.html,href,../team.html?team=newport-beach-a,team.html,ok
club/newport-beach.html,href,../team.html?team=newport-beach-b,team.html,ok
club/newport-beach.html,src,../assets/logos/canonical/newport-beach.webp,assets/logos/canonical/newport-beach.webp,ok
club/newport-beach.html,src,../js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
club/norcal.html,href,../css/styles.css?v=7.23.6,css/styles.css,ok
club/norcal.html,href,../index.html,index.html,ok
club/norcal.html,href,../index.html,index.html,ok
club/norcal.html,href,../rankings.html,rankings.html,ok
club/norcal.html,href,../clubs.html,clubs.html,ok
club/norcal.html,href,../tournaments.html,tournaments.html,ok
club/norcal.html,href,../methodology.html,methodology.html,ok
club/norcal.html,href,../club.html?club=norcal,club.html,ok
club/norcal.html,href,https://www.norcal-aquatics.com/,,external_or_protocol
club/norcal.html,href,../team.html?team=norcal-a,team.html,ok
club/norcal.html,href,../team.html?team=norcal-b,team.html,ok
club/norcal.html,href,../team.html?team=norcal-c,team.html,ok
club/norcal.html,src,../assets/logos/canonical/norcal.webp,assets/logos/canonical/norcal.webp,ok
club/norcal.html,src,../js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
club/north-irvine.html,href,../css/styles.css?v=7.23.6,css/styles.css,ok
club/north-irvine.html,href,../index.html,index.html,ok
club/north-irvine.html,href,../index.html,index.html,ok
club/north-irvine.html,href,../rankings.html,rankings.html,ok
club/north-irvine.html,href,../clubs.html,clubs.html,ok
club/north-irvine.html,href,../tournaments.html,tournaments.html,ok
club/north-irvine.html,href,../methodology.html,methodology.html,ok
club/north-irvine.html,href,../club.html?club=north-irvine,club.html,ok
club/north-irvine.html,href,https://www.gomotionapp.com/team/niwpc/page/home,,external_or_protocol
club/north-irvine.html,href,../team.html?team=north-irvine-a,team.html,ok
club/north-irvine.html,href,../team.html?team=north-irvine-b,team.html,ok
club/north-irvine.html,src,../assets/logos/canonical/north-irvine.webp,assets/logos/canonical/north-irvine.webp,ok
club/north-irvine.html,src,../js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
club/northwest.html,href,../css/styles.css?v=7.23.6,css/styles.css,ok
club/northwest.html,href,../index.html,index.html,ok
club/northwest.html,href,../index.html,index.html,ok
club/northwest.html,href,../rankings.html,rankings.html,ok
club/northwest.html,href,../clubs.html,clubs.html,ok
club/northwest.html,href,../tournaments.html,tournaments.html,ok
club/northwest.html,href,../methodology.html,methodology.html,ok
club/northwest.html,href,../club.html?club=northwest,club.html,ok
club/northwest.html,href,../team.html?team=northwest-a,team.html,ok
club/northwest.html,src,../assets/logos/canonical/northwest.webp,assets/logos/canonical/northwest.webp,ok
club/northwest.html,src,../js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
club/ocwpc.html,href,../css/styles.css?v=7.23.6,css/styles.css,ok
club/ocwpc.html,href,../index.html,index.html,ok
club/ocwpc.html,href,../index.html,index.html,ok
club/ocwpc.html,href,../rankings.html,rankings.html,ok
club/ocwpc.html,href,../clubs.html,clubs.html,ok
club/ocwpc.html,href,../tournaments.html,tournaments.html,ok
club/ocwpc.html,href,../methodology.html,methodology.html,ok
club/ocwpc.html,href,../club.html?club=ocwpc,club.html,ok
club/ocwpc.html,href,https://ocwpc.com/,,external_or_protocol
club/ocwpc.html,href,../team.html?team=ocwpc-a,team.html,ok
club/ocwpc.html,href,../team.html?team=ocwpc-b,team.html,ok
club/ocwpc.html,src,../assets/logos/canonical/ocwpc.webp,assets/logos/canonical/ocwpc.webp,ok
club/ocwpc.html,src,../js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
club/orwp.html,href,../css/styles.css?v=7.23.6,css/styles.css,ok
club/orwp.html,href,../index.html,index.html,ok
club/orwp.html,href,../index.html,index.html,ok
club/orwp.html,href,../rankings.html,rankings.html,ok
club/orwp.html,href,../clubs.html,clubs.html,ok
club/orwp.html,href,../tournaments.html,tournaments.html,ok
club/orwp.html,href,../methodology.html,methodology.html,ok
club/orwp.html,href,../club.html?club=orwp,club.html,ok
club/orwp.html,href,../team.html?team=orwp-a,team.html,ok
club/orwp.html,src,../assets/logos/canonical/orwp.webp,assets/logos/canonical/orwp.webp,ok
club/orwp.html,src,../js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
club/ovac.html,href,../css/styles.css?v=7.23.6,css/styles.css,ok
club/ovac.html,href,../index.html,index.html,ok
club/ovac.html,href,../index.html,index.html,ok
club/ovac.html,href,../rankings.html,rankings.html,ok
club/ovac.html,href,../clubs.html,clubs.html,ok
club/ovac.html,href,../tournaments.html,tournaments.html,ok
club/ovac.html,href,../methodology.html,methodology.html,ok
club/ovac.html,href,../club.html?club=ovac,club.html,ok
club/ovac.html,href,../team.html?team=ovac-a,team.html,ok
club/ovac.html,src,../assets/logos/canonical/ovac.webp,assets/logos/canonical/ovac.webp,ok
club/ovac.html,src,../js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
club/pasadena-ac.html,href,../css/styles.css?v=7.23.6,css/styles.css,ok
club/pasadena-ac.html,href,../index.html,index.html,ok
club/pasadena-ac.html,href,../index.html,index.html,ok
club/pasadena-ac.html,href,../rankings.html,rankings.html,ok
club/pasadena-ac.html,href,../clubs.html,clubs.html,ok
club/pasadena-ac.html,href,../tournaments.html,tournaments.html,ok
club/pasadena-ac.html,href,../methodology.html,methodology.html,ok
club/pasadena-ac.html,href,../club.html?club=pasadena-ac,club.html,ok
club/pasadena-ac.html,href,../team.html?team=pasadena-ac-a,team.html,ok
club/pasadena-ac.html,src,../assets/logos/canonical/pasadena-ac.webp,assets/logos/canonical/pasadena-ac.webp,ok
club/pasadena-ac.html,src,../js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
club/patriot-red.html,href,../css/styles.css?v=7.23.6,css/styles.css,ok
club/patriot-red.html,href,../index.html,index.html,ok
club/patriot-red.html,href,../index.html,index.html,ok
club/patriot-red.html,href,../rankings.html,rankings.html,ok
club/patriot-red.html,href,../clubs.html,clubs.html,ok
club/patriot-red.html,href,../tournaments.html,tournaments.html,ok
club/patriot-red.html,href,../methodology.html,methodology.html,ok
club/patriot-red.html,href,../club.html?club=patriot-red,club.html,ok
club/patriot-red.html,href,https://patriotaquatics.org/,,external_or_protocol
club/patriot-red.html,href,../team.html?team=patriot-red,team.html,ok
club/patriot-red.html,src,../assets/logos/canonical/patriot-red.webp,assets/logos/canonical/patriot-red.webp,ok
club/patriot-red.html,src,../js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
club/patriot.html,href,../css/styles.css?v=7.23.6,css/styles.css,ok
club/patriot.html,href,../index.html,index.html,ok
club/patriot.html,href,../index.html,index.html,ok
club/patriot.html,href,../rankings.html,rankings.html,ok
club/patriot.html,href,../clubs.html,clubs.html,ok
club/patriot.html,href,../tournaments.html,tournaments.html,ok
club/patriot.html,href,../methodology.html,methodology.html,ok
club/patriot.html,href,../club.html?club=patriot,club.html,ok
club/patriot.html,href,https://patriotaquatics.org/,,external_or_protocol
club/patriot.html,href,../team.html?team=patriot-a,team.html,ok
club/patriot.html,href,../team.html?team=patriot-b,team.html,ok
club/patriot.html,src,../assets/logos/canonical/patriot.webp,assets/logos/canonical/patriot.webp,ok
club/patriot.html,src,../js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
club/pegasus.html,href,../css/styles.css?v=7.23.6,css/styles.css,ok
club/pegasus.html,href,../index.html,index.html,ok
club/pegasus.html,href,../index.html,index.html,ok
club/pegasus.html,href,../rankings.html,rankings.html,ok
club/pegasus.html,href,../clubs.html,clubs.html,ok
club/pegasus.html,href,../tournaments.html,tournaments.html,ok
club/pegasus.html,href,../methodology.html,methodology.html,ok
club/pegasus.html,href,../club.html?club=pegasus,club.html,ok
club/pegasus.html,href,../team.html?team=pegasus-a,team.html,ok
club/pegasus.html,src,../assets/logos/canonical/pegasus.webp,assets/logos/canonical/pegasus.webp,ok
club/pegasus.html,src,../js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
club/poway-valley-black.html,href,../css/styles.css?v=7.23.6,css/styles.css,ok
club/poway-valley-black.html,href,../index.html,index.html,ok
club/poway-valley-black.html,href,../index.html,index.html,ok
club/poway-valley-black.html,href,../rankings.html,rankings.html,ok
club/poway-valley-black.html,href,../clubs.html,clubs.html,ok
club/poway-valley-black.html,href,../tournaments.html,tournaments.html,ok
club/poway-valley-black.html,href,../methodology.html,methodology.html,ok
club/poway-valley-black.html,href,../club.html?club=poway-valley-black,club.html,ok
club/poway-valley-black.html,href,../team.html?team=poway-valley-black,team.html,ok
club/poway-valley-black.html,src,../assets/logos/canonical/poway-valley-black.webp,assets/logos/canonical/poway-valley-black.webp,ok
club/poway-valley-black.html,src,../js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
club/pride.html,href,../css/styles.css?v=7.23.6,css/styles.css,ok
club/pride.html,href,../index.html,index.html,ok
club/pride.html,href,../index.html,index.html,ok
club/pride.html,href,../rankings.html,rankings.html,ok
club/pride.html,href,../clubs.html,clubs.html,ok
club/pride.html,href,../tournaments.html,tournaments.html,ok
club/pride.html,href,../methodology.html,methodology.html,ok
club/pride.html,href,../club.html?club=pride,club.html,ok
club/pride.html,href,https://www.pridewaterpolo.com/page/home,,external_or_protocol
club/pride.html,href,../team.html?team=pride-a,team.html,ok
club/pride.html,href,../team.html?team=pride-b,team.html,ok
club/pride.html,src,../assets/logos/canonical/pride.webp,assets/logos/canonical/pride.webp,ok
club/pride.html,src,../js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
club/pv-wpc.html,href,../css/styles.css?v=7.23.6,css/styles.css,ok
club/pv-wpc.html,href,../index.html,index.html,ok
club/pv-wpc.html,href,../index.html,index.html,ok
club/pv-wpc.html,href,../rankings.html,rankings.html,ok
club/pv-wpc.html,href,../clubs.html,clubs.html,ok
club/pv-wpc.html,href,../tournaments.html,tournaments.html,ok
club/pv-wpc.html,href,../methodology.html,methodology.html,ok
club/pv-wpc.html,href,../club.html?club=pv-wpc,club.html,ok
club/pv-wpc.html,href,../team.html?team=pv-wpc-a,team.html,ok
club/pv-wpc.html,href,../team.html?team=pv-wpc-b,team.html,ok
club/pv-wpc.html,src,../assets/logos/canonical/pv-wpc.webp,assets/logos/canonical/pv-wpc.webp,ok
club/pv-wpc.html,src,../js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
club/rancho-tsunami.html,href,../css/styles.css?v=7.23.6,css/styles.css,ok
club/rancho-tsunami.html,href,../index.html,index.html,ok
club/rancho-tsunami.html,href,../index.html,index.html,ok
club/rancho-tsunami.html,href,../rankings.html,rankings.html,ok
club/rancho-tsunami.html,href,../clubs.html,clubs.html,ok
club/rancho-tsunami.html,href,../tournaments.html,tournaments.html,ok
club/rancho-tsunami.html,href,../methodology.html,methodology.html,ok
club/rancho-tsunami.html,href,../club.html?club=rancho-tsunami,club.html,ok
club/rancho-tsunami.html,href,https://www.ranchotsunami.com/,,external_or_protocol
club/rancho-tsunami.html,href,../team.html?team=rancho-tsunami-a,team.html,ok
club/rancho-tsunami.html,src,../assets/logos/canonical/rancho-tsunami.webp,assets/logos/canonical/rancho-tsunami.webp,ok
club/rancho-tsunami.html,src,../js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
club/riverside.html,href,../css/styles.css?v=7.23.6,css/styles.css,ok
club/riverside.html,href,../index.html,index.html,ok
club/riverside.html,href,../index.html,index.html,ok
club/riverside.html,href,../rankings.html,rankings.html,ok
club/riverside.html,href,../clubs.html,clubs.html,ok
club/riverside.html,href,../tournaments.html,tournaments.html,ok
club/riverside.html,href,../methodology.html,methodology.html,ok
club/riverside.html,href,../club.html?club=riverside,club.html,ok
club/riverside.html,href,../team.html?team=riverside-a,team.html,ok
club/riverside.html,src,../assets/logos/canonical/riverside.webp,assets/logos/canonical/riverside.webp,ok
club/riverside.html,src,../js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
club/rose-bowl.html,href,../css/styles.css?v=7.23.6,css/styles.css,ok
club/rose-bowl.html,href,../index.html,index.html,ok
club/rose-bowl.html,href,../index.html,index.html,ok
club/rose-bowl.html,href,../rankings.html,rankings.html,ok
club/rose-bowl.html,href,../clubs.html,clubs.html,ok
club/rose-bowl.html,href,../tournaments.html,tournaments.html,ok
club/rose-bowl.html,href,../methodology.html,methodology.html,ok
club/rose-bowl.html,href,../club.html?club=rose-bowl,club.html,ok
club/rose-bowl.html,href,https://rosebowlaquatics.org/water-polo,,external_or_protocol
club/rose-bowl.html,href,../team.html?team=rose-bowl-a,team.html,ok
club/rose-bowl.html,src,../assets/logos/canonical/rose-bowl.webp,assets/logos/canonical/rose-bowl.webp,ok
club/rose-bowl.html,src,../js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
club/route-66-aquatics.html,href,../css/styles.css?v=7.23.6,css/styles.css,ok
club/route-66-aquatics.html,href,../index.html,index.html,ok
club/route-66-aquatics.html,href,../index.html,index.html,ok
club/route-66-aquatics.html,href,../rankings.html,rankings.html,ok
club/route-66-aquatics.html,href,../clubs.html,clubs.html,ok
club/route-66-aquatics.html,href,../tournaments.html,tournaments.html,ok
club/route-66-aquatics.html,href,../methodology.html,methodology.html,ok
club/route-66-aquatics.html,href,../club.html?club=route-66-aquatics,club.html,ok
club/route-66-aquatics.html,href,../team.html?team=route-66-aquatics-a,team.html,ok
club/route-66-aquatics.html,src,../assets/logos/canonical/route-66-aquatics.webp,assets/logos/canonical/route-66-aquatics.webp,ok
club/route-66-aquatics.html,src,../js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
club/san-clemente-red.html,href,../css/styles.css?v=7.23.6,css/styles.css,ok
club/san-clemente-red.html,href,../index.html,index.html,ok
club/san-clemente-red.html,href,../index.html,index.html,ok
club/san-clemente-red.html,href,../rankings.html,rankings.html,ok
club/san-clemente-red.html,href,../clubs.html,clubs.html,ok
club/san-clemente-red.html,href,../tournaments.html,tournaments.html,ok
club/san-clemente-red.html,href,../methodology.html,methodology.html,ok
club/san-clemente-red.html,href,../club.html?club=san-clemente-red,club.html,ok
club/san-clemente-red.html,href,../team.html?team=san-clemente-red,team.html,ok
club/san-clemente-red.html,src,../assets/logos/canonical/san-clemente-red.webp,assets/logos/canonical/san-clemente-red.webp,ok
club/san-clemente-red.html,src,../js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
club/san-clemente.html,href,../css/styles.css?v=7.23.6,css/styles.css,ok
club/san-clemente.html,href,../index.html,index.html,ok
club/san-clemente.html,href,../index.html,index.html,ok
club/san-clemente.html,href,../rankings.html,rankings.html,ok
club/san-clemente.html,href,../clubs.html,clubs.html,ok
club/san-clemente.html,href,../tournaments.html,tournaments.html,ok
club/san-clemente.html,href,../methodology.html,methodology.html,ok
club/san-clemente.html,href,../club.html?club=san-clemente,club.html,ok
club/san-clemente.html,href,../team.html?team=san-clemente-a,team.html,ok
club/san-clemente.html,src,../assets/logos/canonical/san-clemente.webp,assets/logos/canonical/san-clemente.webp,ok
club/san-clemente.html,src,../js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
club/san-diego-shores.html,href,../css/styles.css?v=7.23.6,css/styles.css,ok
club/san-diego-shores.html,href,../index.html,index.html,ok
club/san-diego-shores.html,href,../index.html,index.html,ok
club/san-diego-shores.html,href,../rankings.html,rankings.html,ok
club/san-diego-shores.html,href,../clubs.html,clubs.html,ok
club/san-diego-shores.html,href,../tournaments.html,tournaments.html,ok
club/san-diego-shores.html,href,../methodology.html,methodology.html,ok
club/san-diego-shores.html,href,../club.html?club=san-diego-shores,club.html,ok
club/san-diego-shores.html,href,../team.html?team=san-diego-shores-a,team.html,ok
club/san-diego-shores.html,src,../assets/logos/canonical/san-diego-shores.webp,assets/logos/canonical/san-diego-shores.webp,ok
club/san-diego-shores.html,src,../js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
club/san-francisco.html,href,../css/styles.css?v=7.23.6,css/styles.css,ok
club/san-francisco.html,href,../index.html,index.html,ok
club/san-francisco.html,href,../index.html,index.html,ok
club/san-francisco.html,href,../rankings.html,rankings.html,ok
club/san-francisco.html,href,../clubs.html,clubs.html,ok
club/san-francisco.html,href,../tournaments.html,tournaments.html,ok
club/san-francisco.html,href,../methodology.html,methodology.html,ok
club/san-francisco.html,href,../club.html?club=san-francisco,club.html,ok
club/san-francisco.html,href,../team.html?team=san-francisco-a,team.html,ok
club/san-francisco.html,src,../assets/logos/canonical/san-francisco.webp,assets/logos/canonical/san-francisco.webp,ok
club/san-francisco.html,src,../js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
club/sand-canyon.html,href,../css/styles.css?v=7.23.6,css/styles.css,ok
club/sand-canyon.html,href,../index.html,index.html,ok
club/sand-canyon.html,href,../index.html,index.html,ok
club/sand-canyon.html,href,../rankings.html,rankings.html,ok
club/sand-canyon.html,href,../clubs.html,clubs.html,ok
club/sand-canyon.html,href,../tournaments.html,tournaments.html,ok
club/sand-canyon.html,href,../methodology.html,methodology.html,ok
club/sand-canyon.html,href,../club.html?club=sand-canyon,club.html,ok
club/sand-canyon.html,href,../team.html?team=sand-canyon-a,team.html,ok
club/sand-canyon.html,src,../assets/logos/canonical/sand-canyon.webp,assets/logos/canonical/sand-canyon.webp,ok
club/sand-canyon.html,src,../js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
club/santa-barbara.html,href,../css/styles.css?v=7.23.6,css/styles.css,ok
club/santa-barbara.html,href,../index.html,index.html,ok
club/santa-barbara.html,href,../index.html,index.html,ok
club/santa-barbara.html,href,../rankings.html,rankings.html,ok
club/santa-barbara.html,href,../clubs.html,clubs.html,ok
club/santa-barbara.html,href,../tournaments.html,tournaments.html,ok
club/santa-barbara.html,href,../methodology.html,methodology.html,ok
club/santa-barbara.html,href,../club.html?club=santa-barbara,club.html,ok
club/santa-barbara.html,href,https://sbwaterpolo.com/,,external_or_protocol
club/santa-barbara.html,href,../team.html?team=santa-barbara-a,team.html,ok
club/santa-barbara.html,src,../assets/logos/canonical/santa-barbara.webp,assets/logos/canonical/santa-barbara.webp,ok
club/santa-barbara.html,src,../js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
club/santa-cruz.html,href,../css/styles.css?v=7.23.6,css/styles.css,ok
club/santa-cruz.html,href,../index.html,index.html,ok
club/santa-cruz.html,href,../index.html,index.html,ok
club/santa-cruz.html,href,../rankings.html,rankings.html,ok
club/santa-cruz.html,href,../clubs.html,clubs.html,ok
club/santa-cruz.html,href,../tournaments.html,tournaments.html,ok
club/santa-cruz.html,href,../methodology.html,methodology.html,ok
club/santa-cruz.html,href,../club.html?club=santa-cruz,club.html,ok
club/santa-cruz.html,href,../team.html?team=santa-cruz-a,team.html,ok
club/santa-cruz.html,src,../assets/logos/canonical/santa-cruz.webp,assets/logos/canonical/santa-cruz.webp,ok
club/santa-cruz.html,src,../js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
club/sd-dons.html,href,../css/styles.css?v=7.23.6,css/styles.css,ok
club/sd-dons.html,href,../index.html,index.html,ok
club/sd-dons.html,href,../index.html,index.html,ok
club/sd-dons.html,href,../rankings.html,rankings.html,ok
club/sd-dons.html,href,../clubs.html,clubs.html,ok
club/sd-dons.html,href,../tournaments.html,tournaments.html,ok
club/sd-dons.html,href,../methodology.html,methodology.html,ok
club/sd-dons.html,href,../club.html?club=sd-dons,club.html,ok
club/sd-dons.html,href,https://sddonspolo.com/,,external_or_protocol
